no_of_adults,no_of_children,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,Stay,booking_status_Not_Canceled,market_segment_type_Aviation,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online
2,0,0,1,10,2018,11,18,0,0,0,107.67,2,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,77,2018,5,17,0,0,0,140.4,0,3,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,0,2018,8,20,0,0,0,92.17,0,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,74,2017,9,18,0,0,0,109.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,93,2018,10,15,0,0,0,115.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,193,2018,6,20,0,0,0,120.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,204,2017,10,9,0,0,0,72.75,0,4,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,155,2018,11,25,0,0,0,85.0,1,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,185,2018,12,16,0,0,0,79.2,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,286,2018,10,16,0,0,0,90.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,186,2018,8,16,0,0,0,89.25,0,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,35,2018,3,14,0,0,0,71.1,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,2,0,6,70,2018,4,20,0,0,0,186.3,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,26,2018,6,8,0,0,0,163.67,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,2,0,6,1,2017,9,3,0,0,0,180.33,2,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,2,63,2018,2,18,0,0,0,65.66,0,5,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,346,2018,9,13,0,0,0,115.0,1,2,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,33,2018,7,15,0,0,0,125.1,1,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,73,2018,3,29,0,0,0,82.45,1,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,31,2017,9,15,0,0,0,94.5,1,2,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,45,2018,11,19,0,0,0,86.4,0,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,55,2018,12,9,0,0,0,79.2,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,131,2017,8,15,0,0,0,94.5,0,3,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,99,2018,2,19,0,0,0,81.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,19,2017,12,5,1,1,0,69.0,0,3,1.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,56,2018,12,2,0,0,0,126.0,0,2,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,2,2018,7,10,1,3,37,65.0,0,3,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,228,2018,10,30,0,0,0,93.3,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,22,2017,10,20,0,0,0,75.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,46,2018,9,1,0,0,0,99.0,1,2,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,115,2018,2,27,0,0,0,76.0,0,4,1.0,0.0,0.0,0.0,1.0,0.0
3,0,0,4,107,2018,8,24,0,0,0,152.1,0,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,215,2018,11,6,0,0,0,177.09,0,7,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,4,2017,11,27,0,0,0,55.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,1,1,166,2018,8,7,0,0,0,114.3,1,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,141,2018,5,23,0,0,0,116.11,0,5,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,2,2018,11,16,0,0,0,120.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,4,28,2018,9,28,0,0,0,163.0,1,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,67,2018,5,30,0,0,0,80.75,0,4,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,4,11,2018,8,18,0,0,0,155.5,1,4,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,4,5,2018,6,10,0,0,0,136.0,2,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,56,2017,9,17,0,0,0,82.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,74,2018,6,17,0,0,0,116.1,0,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,1,2017,8,16,0,0,0,138.0,2,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,19,2018,8,10,0,0,0,204.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,1,1,73,2018,5,18,0,0,0,135.9,1,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,148,2018,8,22,0,0,0,90.9,0,5,0.0,0.0,0.0,0.0,0.0,1.0
3,1,0,5,40,2018,8,22,0,0,0,183.74,3,8,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,204,2017,10,9,0,0,0,72.75,0,4,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,188,2018,9,26,0,0,0,80.75,0,4,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,100,2018,5,19,0,0,0,136.0,1,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,3,2017,8,17,0,0,0,120.0,0,3,0.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,19,2018,9,11,0,0,0,87.2,0,2,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,346,2018,9,13,0,0,0,90.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,39,2017,9,13,0,0,0,94.5,2,4,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,71,2018,6,14,0,0,0,120.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,131,2017,8,15,0,0,0,94.5,0,3,0.0,0.0,0.0,0.0,1.0,0.0
3,0,0,4,42,2018,5,12,0,0,0,168.3,2,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,16,2018,12,8,0,0,0,108.67,0,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,36,2017,10,13,0,0,0,112.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,4,58,2018,10,13,0,0,0,132.3,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,290,2018,12,1,0,0,0,73.95,0,4,0.0,0.0,0.0,0.0,0.0,1.0
2,2,0,6,140,2018,8,1,0,0,0,167.45,0,5,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,83,2017,9,30,0,0,0,112.2,0,1,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,108,2017,7,19,0,0,0,76.5,1,11,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,0,2018,11,2,1,0,3,65.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,48,2018,1,8,0,0,0,84.45,1,7,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,82,2018,10,16,0,0,0,80.75,0,6,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,95,2018,5,21,0,0,0,109.65,0,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,4,2018,4,2,0,0,0,99.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,148,2018,11,2,0,0,0,65.83,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,6,2018,11,27,0,0,0,106.33,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,177,2018,10,14,0,0,0,80.75,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,23,2017,12,4,0,0,0,50.0,0,4,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,57,2018,2,27,0,0,0,59.21,1,6,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,7,3,2018,9,22,0,0,0,218.72,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,141,2018,9,23,0,0,0,128.8,1,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,22,2017,10,1,0,0,0,88.17,1,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,88,2018,4,4,0,0,0,90.3,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,49,2018,7,11,0,0,0,93.15,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,103,2018,5,5,0,0,0,95.88,1,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,292,2018,7,21,0,0,0,115.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,18,2018,4,10,0,0,0,106.0,0,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,28,2017,10,5,0,0,0,70.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,122,2018,4,15,0,0,0,85.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,196,2018,8,4,0,0,0,105.3,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,105,2017,10,12,0,0,0,110.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,43,2018,11,3,0,0,0,88.0,3,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,57,2018,5,13,0,0,0,119.85,0,5,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,11,2017,10,23,0,0,0,136.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,3,2018,2,8,0,0,0,129.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,16,2018,2,26,0,0,0,31.0,1,1,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,71,2018,6,17,0,0,0,80.75,0,2,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,4,16,2018,3,8,0,0,0,76.0,0,3,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,222,2018,9,3,0,0,0,99.6,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,161,2018,3,25,0,0,0,130.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,49,2018,6,27,0,0,0,72.0,0,4,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,117,2018,2,29,0,0,0,76.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,36,2018,10,16,0,0,0,107.1,1,1,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,133,2018,8,21,0,0,0,70.04,2,5,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,13,2018,7,11,0,0,0,79.0,0,2,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,4,38,2018,9,10,0,0,0,149.4,0,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,273,2018,5,13,0,0,0,95.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,79,2018,6,16,0,0,0,80.75,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,56,2018,3,10,0,0,0,73.95,1,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,26,2018,2,3,0,0,0,89.0,1,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,52,2018,8,2,0,0,0,135.9,1,7,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,102,2017,10,16,0,0,0,109.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,69,2018,6,27,0,0,0,111.9,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,141,2017,9,20,0,0,0,90.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,245,2018,6,17,0,0,0,75.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,1,2018,2,13,0,0,0,79.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,338,2018,10,7,0,0,0,90.67,1,3,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,121,2018,11,19,0,0,0,79.2,1,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,3,2017,8,22,0,0,0,98.0,2,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,72,2018,2,12,0,0,0,60.0,1,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,22,2017,11,3,0,0,0,75.0,1,2,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,2,2017,12,5,0,0,0,91.67,0,9,1.0,0.0,0.0,1.0,0.0,0.0
1,0,0,1,9,2018,2,21,0,0,0,85.0,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,64,2018,3,13,0,0,0,73.95,1,4,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,273,2017,7,17,0,0,0,87.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,160,2018,5,22,0,0,0,99.45,1,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,116,2018,5,4,0,0,0,76.0,1,4,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,2,201,2018,7,12,0,0,0,81.82,0,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,39,2017,10,23,0,0,0,74.88,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,2,0,6,156,2018,8,17,0,0,0,170.28,0,6,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,308,2018,11,25,0,0,0,52.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,275,2018,10,5,0,0,0,90.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,4,85,2018,7,13,0,0,0,91.48,1,5,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,44,2018,6,22,0,0,0,89.1,0,2,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,17,2017,9,14,0,0,0,84.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,21,2018,10,3,0,0,0,129.0,1,4,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,4,55,2018,6,17,0,0,0,133.65,1,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,13,2017,12,8,0,0,0,97.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,38,2017,9,21,0,0,0,145.8,1,3,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,32,2018,10,10,0,0,0,95.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,81,2017,7,26,0,0,0,76.5,1,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,9,2018,12,3,0,0,0,89.89,0,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,47,2017,11,11,0,0,0,60.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,118,2018,6,6,0,0,0,110.0,0,4,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,100,2017,10,16,0,0,0,108.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,59,2018,3,13,0,0,0,67.5,0,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,47,2018,7,1,0,0,0,117.9,1,5,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,4,67,2018,5,31,0,0,0,140.4,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,315,2018,12,2,0,0,0,52.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,56,2018,5,13,0,0,0,116.1,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,71,2018,12,2,0,0,0,75.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,28,2018,5,19,0,0,0,100.0,0,2,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,1,6,2018,9,8,0,0,0,161.5,2,4,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,1,2018,6,14,0,0,0,121.5,1,4,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,138,2018,11,30,0,0,0,82.2,2,3,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,14,2017,10,15,0,0,0,100.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,4,5,2018,9,12,1,2,1,110.0,0,2,1.0,1.0,0.0,0.0,0.0,0.0
1,0,0,1,1,2018,2,28,0,0,0,60.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,4,2018,8,5,0,0,0,151.0,1,4,1.0,0.0,0.0,0.0,0.0,1.0
2,1,0,6,2,2018,11,25,0,0,0,144.8,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,1,0,4,40,2017,11,1,0,0,0,60.0,1,5,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,103,2018,5,4,0,0,0,80.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,240,2018,10,27,0,0,0,90.95,2,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,90,2017,8,23,0,0,0,76.5,0,5,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,76,2018,11,19,0,0,0,146.8,3,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,10,2018,5,9,0,0,0,126.0,1,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,292,2018,7,21,0,0,0,115.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,2,73,2018,3,17,0,0,0,72.12,1,5,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,143,2018,9,22,0,0,0,129.6,0,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,100,2018,9,28,0,0,0,140.0,1,4,1.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,39,2018,9,25,0,0,0,129.7,0,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,211,2018,5,20,0,0,0,100.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,110,2017,12,9,0,0,0,70.0,0,4,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,279,2018,10,12,0,0,0,110.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0
2,1,0,4,6,2018,8,25,0,0,0,145.9,0,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,1,1,2,2018,1,3,0,0,0,80.6,0,2,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,29,2018,3,2,0,0,0,78.2,0,5,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,85,2018,5,26,0,0,0,140.4,1,2,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,85,2018,4,1,0,0,0,81.9,0,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,77,2018,9,19,0,0,0,149.4,2,4,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,5,2018,8,24,1,0,9,0.0,2,1,1.0,0.0,1.0,0.0,0.0,0.0
1,0,0,1,188,2018,6,15,0,0,0,130.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,116,2018,2,28,0,0,0,61.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0
2,1,0,1,133,2018,9,19,0,0,0,156.15,3,5,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,1,2017,9,23,0,0,0,152.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,283,2018,10,23,0,0,0,111.3,1,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,221,2017,10,17,0,0,0,65.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,1,1,1,17,2018,7,26,0,0,0,178.0,2,2,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,10,2018,12,2,0,0,0,76.59,0,10,1.0,0.0,0.0,0.0,0.0,1.0
2,1,1,1,50,2018,10,5,0,0,0,144.0,2,2,1.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,288,2018,12,25,0,0,0,107.38,0,6,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,5,2018,8,17,0,0,0,118.0,2,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,10,2018,6,23,0,0,0,91.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,317,2018,9,15,0,0,0,120.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,74,2017,9,18,0,0,0,101.5,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,29,2018,9,17,0,0,0,95.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,153,2018,10,19,0,0,0,89.76,0,4,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,70,2018,6,3,0,0,0,100.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,1,0,1,101,2018,12,21,0,0,0,122.0,2,7,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,20,2017,9,29,0,0,0,136.67,2,3,1.0,0.0,0.0,0.0,0.0,1.0
3,0,0,1,54,2018,4,5,0,0,0,105.0,1,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,4,0,2018,1,3,0,0,0,99.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,32,2018,9,9,0,0,0,135.9,2,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,36,2018,10,25,0,0,0,109.0,2,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,85,2018,7,17,0,0,0,94.5,0,4,0.0,0.0,0.0,0.0,0.0,1.0
2,2,0,6,134,2018,7,24,0,0,0,177.3,0,2,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,25,2018,5,10,0,0,0,129.0,0,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,258,2018,9,29,0,0,0,106.2,1,1,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0,4,53,2018,4,7,0,0,0,137.7,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,95,2018,8,25,0,0,0,131.4,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,52,2018,10,17,0,0,0,108.0,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,0,2017,12,20,0,0,0,58.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
3,0,0,4,146,2018,7,8,0,0,0,146.7,2,1,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,4,2018,9,19,1,0,1,65.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,2,232,2018,8,1,0,0,0,81.82,2,10,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,7,2018,5,5,0,0,0,144.0,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,386,2018,10,23,0,0,0,115.0,1,2,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,322,2018,12,9,0,0,0,52.0,0,2,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,131,2017,8,15,0,0,0,94.5,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,16,2018,1,24,0,0,0,87.3,0,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,36,2018,12,1,0,0,0,68.07,1,5,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,157,2018,6,30,0,0,0,85.5,0,3,0.0,0.0,0.0,0.0,0.0,1.0
1,0,1,1,26,2018,8,8,0,0,0,65.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0
2,0,0,4,43,2018,5,14,0,0,0,140.4,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,9,2018,9,25,0,0,0,90.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,4,34,2018,10,15,0,0,0,166.8,2,5,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,5,0,2018,10,3,0,0,0,156.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0
2,1,0,1,111,2018,7,16,0,0,0,121.5,1,1,1.0,0.0,0.0,0.0,0.0,1.0
3,0,0,1,89,2018,9,25,0,0,0,127.33,0,3,0.0,0.0,0.0,0.0,1.0,0.0
2,1,0,1,50,2018,11,5,0,0,0,114.09,0,3,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,132,2018,7,1,0,0,0,72.25,0,3,1.0,0.0,0.0,0.0,1.0,0.0
2,1,0,1,2,2017,8,21,0,0,0,123.5,3,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,179,2018,10,26,0,0,0,80.1,1,4,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,88,2017,10,5,0,0,0,112.2,0,2,1.0,0.0,0.0,0.0,1.0,0.0
3,0,0,1,169,2018,8,22,0,0,0,137.7,0,2,0.0,0.0,0.0,0.0,0.0,1.0
2,1,0,1,105,2018,12,26,0,0,0,83.05,0,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,160,2018,4,27,0,0,0,90.0,0,6,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,49,2017,10,23,0,0,0,94.5,1,8,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,9,2017,12,5,0,0,0,65.91,0,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,28,2018,8,21,0,0,0,134.37,1,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0,1,1,30,2018,7,12,0,0,0,144.9,1,2,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,7,9,2018,9,11,0,0,0,0.0,2,1,1.0,0.0,1.0,0.0,0.0,0.0
2,0,0,1,6,2018,9,22,0,0,0,159.0,3,1,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,42,2018,8,15,0,0,0,72.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0
2,0,0,1,57,2018,3,30,0,0,0,76.76,0,4,0.0,0.0,0.0,0.0,0.0,1.0
2,0,0,4,130,2018,9,29,0,0,0,139.5,2,3,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,0,2018,1,6,0,0,0,73.9,0,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,2,2018,11,20,0,0,0,91.38,1,4,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,28,2018,10,19,0,0,0,87.01,1,1,1.0,0.0,0.0,0.0,0.0,1.0
2,0,0,1,157,2018,5,19,0,0,0,84.24,0,1,0.0,0.0,0.0,0.0,0.0,1.0
3,0,0,1,0,2018,8,7,0,0,0,98.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,7,2018,5,16,0,0,0,130.0,0,4,1.0,0.0,0.0,1.0,0.0,0.0
1,0,1,4,14,2018,9,28,1,0,6,119.0,1,1,1.0,0.0,0.0,1.0,0.0,0.0
1,0,0,1,68,2017,7,4,0,0,0,68.0,0,3,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,1,64,2018,5,16,0,0,0,115.6,0,4,0.0,0.0,0.0,0.0,0.0,1.0
